생산일자,공정코드,품목코드,품명,양품수량,생산수량,상태
2025-04-30,[45] 하이드레이션/전면검사,P3405A-07.50SPC,O2O2 D_Sepia Choco EX,"1,425","1,439",확인
2025-04-30,[80] 누수/규격검사,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,"1,730","1,750",확인
2025-04-30,[80] 누수/규격검사,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,705,730,확인
2025-04-30,[80] 누수/규격검사,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,440,445,확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,148","1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,0,"1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,0,"1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,148","1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,148","1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,0,"1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,0,"1,148",확인
2025-04-30,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,148","1,148",확인
2025-04-30,[20] 분리,Q3405-02.75SPC,O2O2 D_Sepia Choco EX,969,"1,102",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,745","1,762",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,772","1,815",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,986","2,065",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,760","1,805",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,300","1,340",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,027","1,120",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,098","1,170",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,630","1,636",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,440","1,443",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,585","1,590",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,410","1,419",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,865","1,879",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,970","1,988",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,875","1,883",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,975","1,989",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"2,005","2,013",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,555","1,563",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,565","1,569",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,895","1,899",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,960","1,966",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"2,010","2,016",확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,736","1,760",확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,752","1,772",확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,490","1,510",확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,903,923,확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,534","1,559",확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,961","1,986",확인
2025-04-30,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,584,617,확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,328","1,400",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,078","1,098",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,455","1,485",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,308","1,328",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,167","1,192",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"2,118","2,144",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,932","1,957",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,827","1,847",확인
2025-04-30,[80] 누수/규격검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,885","1,905",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,530","1,546",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"2,020","2,025",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,725","1,738",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,805","1,809",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,370,380,확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,775","1,785",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,465","1,477",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,120","1,125",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,050","1,053",확인
2025-04-30,[80] 누수/규격검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,323,333,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,866,886,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,580","1,600",확인
2025-04-30,[80] 누수/규격검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,376,381,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,259","1,279",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,372,390,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,889","1,909",확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,365,370,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,287,292,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,588","1,608",확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,724","1,744",확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,332,337,확인
2025-04-30,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,357,372,확인
2025-04-30,[80] 누수/규격검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,885","1,909",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,315","1,670",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,703","1,723",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,922","1,942",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,306","1,360",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,800","1,850",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,364","1,390",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"2,144","2,230",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,847","1,895",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,905","1,960",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,559","1,605",확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,617,640,확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,923,980,확인
2025-04-30,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,510","1,585",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,485","1,635",확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,957","2,010",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,333,395,확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,886,990,확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,381,415,확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,279","1,325",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,608","1,710",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,337,370,확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,885,888,확인
2025-04-30,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,192","1,285",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,"1,600","1,640",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,909","2,045",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,744","1,945",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,292,355,확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,909","1,975",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,723","1,995",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,158","1,180",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,197","1,230",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,942","2,035",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,880","1,965",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,040","1,505",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,312","1,585",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,850","1,880",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,020","1,040",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,295","1,315",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,177","1,197",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,292","1,312",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,138","1,158",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,010","1,012",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,695","1,707",확인
2025-04-30,[20] 분리,Q3405-02.75SPC,O2O2 D_Sepia Choco EX,0,"1,102",확인
2025-04-30,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,370,390,확인
2025-04-30,[55] 접착/ 멸균,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,"1,844","1,955",확인
2025-04-30,[55] 접착/ 멸균,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,538","1,565",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,833","1,890",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,0,"2,030",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,311","1,400",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,143","1,180",확인
2025-04-30,[80] 누수/규격검사,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,"1,819","1,844",확인
2025-04-30,[80] 누수/규격검사,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,"1,795","1,815",확인
2025-04-30,[55] 접착/ 멸균,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,497","1,545",확인
2025-04-30,[80] 누수/규격검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,518","1,538",확인
2025-04-30,[80] 누수/규격검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,144","1,164",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,123","1,143",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,674","1,694",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,873","1,893",확인
2025-04-30,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,668,688,확인
2025-04-30,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,813","1,833",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,525","1,536",확인
2025-04-30,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,072","2,331",확인
2025-04-30,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,050","2,331",확인
2025-04-30,[20] 분리,Q3405-01.50SPC,O2O2 D_Sepia Choco EX,"1,970","2,331",확인
2025-04-30,[20] 분리,Q3405-03.50SPC,O2O2 D_Sepia Choco EX,970,"1,102",확인
2025-04-30,[55] 접착/ 멸균,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,164","1,200",확인
2025-04-30,[55] 접착/ 멸균,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,596","1,780",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,893","1,980",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,694","1,900",확인
2025-04-30,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,688,730,확인
2025-04-30,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,196","2,331",확인
2025-04-30,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,825","2,331",확인
2025-04-30,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,892","2,331",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,750","1,768",확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,730,739,확인
2025-04-30,[45] 하이드레이션/전면검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,855","1,860",확인
2025-04-30,[20] 분리,Q3405-03.00SPC,O2O2 D_Sepia Choco EX,952,"1,102",확인
2025-04-30,[20] 분리,Q3405-03.00SPC,O2O2 D_Sepia Choco EX,928,"1,102",확인
2025-05-01,[10] 사출조립,R3405-02.00SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[10] 사출조립,R3405-02.00SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[55] 접착/ 멸균,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,285","1,315",확인
2025-05-01,[80] 누수/규격검사,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,"1,397","1,417",확인
2025-05-01,[80] 누수/규격검사,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,586,608,확인
2025-05-01,[55] 접착/ 멸균,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,"1,977","2,030",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,0,"2,369",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,"1,153","1,153",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,"2,369","2,369",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,0,"2,369",확인
2025-05-01,[10] 사출조립,R3405-01.75SPC,O2O2 D_Sepia Choco EX,0,"2,369",확인
2025-05-01,[45] 하이드레이션/전면검사,P3405A-03.50SPC,O2O2 D_Sepia Choco EX,"2,010","2,024",확인
2025-05-01,[10] 사출조립,R3405-01.50SPC,O2O2 D_Sepia Choco EX,0,"2,245",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,040","1,148",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,971,"1,148",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,929","2,245",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,998,"1,148",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,004","1,148",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,734","2,245",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,986","2,245",확인
2025-05-01,[20] 분리,Q3405-01.50SPC,O2O2 D_Sepia Choco EX,"1,973","2,245",확인
2025-05-01,[20] 분리,Q3405-01.00SPC,O2O2 D_Sepia Choco EX,"1,395","2,331",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,824","2,245",확인
2025-05-01,[20] 분리,Q3405-01.25SPC,O2O2 D_Sepia Choco EX,"1,878","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.50SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.50SPC,O2O2 D_Sepia Choco EX,0,"1,153",확인
2025-05-01,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,391","1,475",확인
2025-05-01,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,502","1,542",확인
2025-05-01,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,364","1,391",확인
2025-05-01,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,853,873,확인
2025-05-01,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,007","1,027",확인
2025-05-01,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,280","1,300",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,369","2,369",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,369","2,369",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,369","2,369",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,245","2,245",확인
2025-05-01,[10] 사출조립,R3405-01.25SPC,O2O2 D_Sepia Choco EX,"2,369","2,369",확인
2025-05-01,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,780","1,800",확인
2025-05-01,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,344","1,364",확인
2025-05-01,[80] 누수/규격검사,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,286","1,306",확인
2025-05-01,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,960","1,967",확인
2025-05-01,[80] 누수/규격검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,892","1,912",확인
2025-05-01,[80] 누수/규격검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,461","1,481",확인
2025-05-01,[80] 누수/규격검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,894","1,914",확인
2025-05-01,[55] 접착/ 멸균,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,912","1,980",확인
2025-05-01,[80] 누수/규격검사,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,311,316,확인
2025-05-01,[80] 누수/규격검사,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,695","1,719",확인
2025-05-01,[80] 누수/규격검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,809","1,829",확인
2025-05-01,[80] 누수/규격검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,031","1,081",확인
2025-05-01,[55] 접착/ 멸균,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,914","1,960",확인
2025-05-01,[55] 접착/ 멸균,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,481","1,565",확인
2025-05-01,[55] 접착/ 멸균,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,316,370,확인
2025-05-01,[55] 접착/ 멸균,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,719","1,775",확인
2025-05-01,[55] 접착/ 멸균,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,829","1,925",확인
2025-05-01,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,542","1,615",확인
2025-05-01,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,873,920,확인
2025-05-01,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,738","1,865",확인
2025-05-01,[55] 접착/ 멸균,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,884","1,970",확인
2025-05-01,[45] 하이드레이션/전면검사,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,980","1,990",확인
2025-05-01,[55] 접착/ 멸균,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,592","1,695",확인
2025-05-01,[80] 누수/규격검사,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,563","1,592",확인
2025-05-01,[55] 접착/ 멸균,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,081","1,120",확인
2025-05-01,[55] 접착/ 멸균,P3405A-06.00SPC,O2O2 D_Sepia Choco EX,"2,007","2,080",확인
2025-05-01,[80] 누수/규격검사,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,100","1,120",확인
2025-05-01,[80] 누수/규격검사,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,539","1,559",확인
2025-05-01,[55] 접착/ 멸균,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,559","1,640",확인
2025-05-01,[55] 접착/ 멸균,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,073","1,135",확인
2025-05-01,[80] 누수/규격검사,P3405A-02.75SPC,O2O2 D_Sepia Choco EX,"1,112","1,133",확인
2025-05-01,[80] 누수/규격검사,P3405A-02.75SPC,O2O2 D_Sepia Choco EX,703,723,확인
2025-05-01,[55] 접착/ 멸균,P3405A-02.75SPC,O2O2 D_Sepia Choco EX,723,760,확인
2025-05-01,[80] 누수/규격검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,576","1,596",확인
2025-05-01,[80] 누수/규격검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,471","1,497",확인
2025-05-01,[80] 누수/규격검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,433","1,463",확인
2025-05-01,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,291","1,311",확인
2025-05-01,[45] 하이드레이션/전면검사,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,515","1,521",확인
