년,월,공장,공정코드, 일일_생산목표량 ,,,,,,,,,,,,,,,
2026,8,A관(1공장),[11] 사출조립,"238,378",,,,,1,,,,,,,,,,
2026,8,A관(1공장),[21] 분리,"238,378",,,,,1,,,,,,,,,,
2026,8,A관(1공장),[46] 하이드레이션/전면검사,"143,123",,,,,1,,,,,,,,,,
2026,8,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,8,A관(1공장),[81] 누수/규격검사,"136,363",,,"136,363",,1,,,28,"3,818,160",,,,,,
2026,8,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,8,C관(2공장),[11] 사출조립,"954,432",,,,,1,,,,,,,,,,
2026,8,C관(2공장),[21] 분리,"954,432",,,,,1,,,,,,,,,,
2026,8,C관(2공장),[46] 하이드레이션/전면검사,"836,555",,,,,1,,,,,,,,,,
2026,8,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,8,C관(2공장),[81] 누수/규격검사,"783,818",,,"783,818",,1,,,28,"21,946,909",,,,,,
2026,8,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,8,S관(3공장),[11] 사출조립,"307,586",,,,,1,,,,,,,,,,
2026,8,S관(3공장),[21] 분리,"307,586",,,,,1,,,,,,,,,,
2026,8,S관(3공장),[46] 하이드레이션/전면검사,"195,318",,,,"1,088,544",1,,,,,,,,,,
2026,8,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,8,S관(3공장),[81] 누수/규격검사,"168,363",,,"168,363","30,479,223",1,,,28,"4,714,154",,,,,,
2026,9,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,9,A관(1공장),[11] 사출조립,"238,378",,,,,1,,,,,,,,,,
2026,9,A관(1공장),[21] 분리,"238,378",,,,,1,,,,,,,,,,
2026,9,A관(1공장),[46] 하이드레이션/전면검사,"143,123",,,,,1,,,,,,,,,,
2026,9,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,9,A관(1공장),[81] 누수/규격검사,"136,363",,,"136,363",,1,,,27,"3,681,797",,,,,,
2026,9,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,9,C관(2공장),[11] 사출조립,"954,432",,,,,1,,,,,,,,,,
2026,9,C관(2공장),[21] 분리,"954,432",,,,,1,,,,,,,,,,
2026,9,C관(2공장),[46] 하이드레이션/전면검사,"836,555",,,,,1,,,,,,,,,,
2026,9,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,9,C관(2공장),[81] 누수/규격검사,"783,818",,,"783,818",,1,,,27,"21,163,091",,,,,,
2026,9,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,9,S관(3공장),[11] 사출조립,"307,586",,,,,1,,,,,,,,,,
2026,9,S관(3공장),[21] 분리,"307,586",,,,,1,,,,,,,,,,
2026,9,S관(3공장),[46] 하이드레이션/전면검사,"195,318",,,,"1,088,544",1,,,,,,,,,,
2026,9,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,9,S관(3공장),[81] 누수/규격검사,"168,363",,,"168,363","29,390,680",1,,,27,"4,545,792",,,,,,
