생산일자,판매코드,판매명,품목코드,제품명,실적수량,수주번호,이니셜,구분
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,270,202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,900,202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,"1,620",202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,"1,440",202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,"1,260",202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,"1,530",202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,"1,260",202601270001.0,,국내
2026-02-27,S183-04.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-04.00ASG,O2O2 D_Ash Gray EX,"1,170",202601270001.0,,국내
2026-02-27,S183-05.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.00ASG,O2O2 D_Ash Gray EX,"1,620",202601270001.0,,국내
2026-02-27,S183-05.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.00ASG,O2O2 D_Ash Gray EX,90,202601270001.0,,국내
2026-02-27,S183-05.50,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.50ASG,O2O2 D_Ash Gray EX,630,202601270001.0,,국내
2026-02-27,S183-05.50,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.50ASG,O2O2 D_Ash Gray EX,"1,800",202601270001.0,,국내
2026-02-27,S183-05.50,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.50ASG,O2O2 D_Ash Gray EX,"1,620",202601270001.0,,국내
2026-02-27,S183-05.50,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.50ASG,O2O2 D_Ash Gray EX,"1,080",202601270001.0,,국내
2026-02-27,S183-05.50,Clalen O2O2 D_Ash Gray EX_90P,P3407A-05.50ASG,O2O2 D_Ash Gray EX,180,202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,360,202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,360,202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,"1,260",202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,360,202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,90,202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,270,202601270001.0,,국내
2026-02-27,S183-06.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-06.00ASG,O2O2 D_Ash Gray EX,360,202601270001.0,,국내
2026-02-27,S183-09.50,Clalen O2O2 D_Ash Gray EX_90P,P3407A-09.50ASG,O2O2 D_Ash Gray EX,990,202601270001.0,,국내
2026-02-27,S183-10.00,Clalen O2O2 D_Ash Gray EX_90P,P3407A-10.00ASG,O2O2 D_Ash Gray EX,90,202601270001.0,,국내
2026-02-28,S182-02.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-02.00ASB,O2O2 D_Ash Brown EX,"1,440",202601270001.0,,국내
2026-02-28,S182-02.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-02.00ASB,O2O2 D_Ash Brown EX,"1,890",202601270001.0,,국내
2026-02-28,S182-02.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-02.00ASB,O2O2 D_Ash Brown EX,"1,800",202601270001.0,,국내
2026-02-28,S182-02.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-02.00ASB,O2O2 D_Ash Brown EX,"1,710",202601270001.0,,국내
2026-02-28,S182-02.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-02.00ASB,O2O2 D_Ash Brown EX,"1,620",202601270001.0,,국내
2026-02-28,S182-10.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-10.00ASB,O2O2 D_Ash Brown EX,"1,440",202601270001.0,,국내
2026-02-28,S182-10.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-10.00ASB,O2O2 D_Ash Brown EX,900,202601270001.0,,국내
2026-02-28,S182-10.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-10.00ASB,O2O2 D_Ash Brown EX,"1,620",202601270001.0,,국내
2026-02-28,S182-10.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-10.00ASB,O2O2 D_Ash Brown EX,270,202601270001.0,,국내
2026-02-28,S182-10.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-10.00ASB,O2O2 D_Ash Brown EX,630,202601270001.0,,국내
2026-02-28,S182-10.00,Clalen O2O2 D_Ash Brown EX_90P,P3406A-10.00ASB,O2O2 D_Ash Brown EX,"1,800",202601270001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,810,202602020001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,320",202602020001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,650",202602020001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,210,202602020001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,620",202602020001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,990,202602020001.0,,국내
2026-03-08,S615-00.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,270,202602020001.0,,국내
2026-03-08,S615-01.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,960,202602020001.0,,국내
2026-03-08,S615-01.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,210,202602020001.0,,국내
2026-03-08,S615-01.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,600,202602020001.0,,국내
2026-03-08,S615-01.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,750,202602020001.0,,국내
2026-03-08,S615-01.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,"1,890",202602020001.0,,국내
2026-03-08,S615-03.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,440",202602020001.0,,국내
2026-03-08,S615-03.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,290",202602020001.0,,국내
2026-03-08,S615-03.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,600,202602020001.0,,국내
2026-03-08,S615-03.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,080",202602020001.0,,국내
2026-03-08,S615-03.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,300,202602020001.0,,국내
2026-03-08,S615-03.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,"1,320",202602020001.0,,국내
2026-03-08,S615-04.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,140",202602020001.0,,국내
2026-03-08,S615-04.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,680",202602020001.0,,국내
2026-03-08,S615-04.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,260",202602020001.0,,국내
2026-03-08,S615-04.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,800",202602020001.0,,국내
2026-03-08,S615-04.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,"1,590",202602020001.0,,국내
2026-03-08,S615-04.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,"1,020",202602020001.0,,국내
2026-03-08,S615-04.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,"1,320",202602020001.0,,국내
2026-03-08,S615-04.75,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,"1,500",202602020001.0,,국내
2026-03-08,S615-05.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,990,202602020001.0,,국내
2026-03-08,S615-05.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,230",202602020001.0,,국내
2026-03-08,S615-05.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,840,202602020001.0,,국내
2026-03-08,S615-05.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,770",202602020001.0,,국내
2026-03-08,S615-05.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,660,202602020001.0,,국내
2026-03-08,S615-06.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,"1,020",202602020001.0,,국내
2026-03-08,S615-06.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,480,202602020001.0,,국내
2026-03-08,S615-06.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,390,202602020001.0,,국내
2026-03-08,S615-06.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,"1,350",202602020001.0,,국내
2026-03-08,S615-06.50,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,"1,290",202602020001.0,,국내
2026-03-08,S615-07.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-07.00SPC,O2O2 D_Sepia Choco EX,570,202602020001.0,,국내
2026-03-08,S615-07.00,Clalen O2O2 D_Sepia Choco EX_30P,P3405A-07.00SPC,O2O2 D_Sepia Choco EX,"1,140",202602020001.0,,국내
2026-03-08,S617-00.00,Clalen O2O2 D_Ash Brown EX_30P,P3406A-00.00ASB,O2O2 D_Ash Brown EX,"1,590",202602020001.0,,국내
2026-03-08,S617-00.00,Clalen O2O2 D_Ash Brown EX_30P,P3406A-00.00ASB,O2O2 D_Ash Brown EX,"1,590",202602020001.0,,국내
2026-03-08,S617-04.50,Clalen O2O2 D_Ash Brown EX_30P,P3406A-04.50ASB,O2O2 D_Ash Brown EX,450,202602020001.0,,국내
2026-03-08,S617-06.00,Clalen O2O2 D_Ash Brown EX_30P,P3406A-06.00ASB,O2O2 D_Ash Brown EX,990,202602020001.0,,국내
2026-03-08,S617-06.50,Clalen O2O2 D_Ash Brown EX_30P,P3406A-06.50ASB,O2O2 D_Ash Brown EX,150,202602020001.0,,국내
2026-03-08,S617-08.00,Clalen O2O2 D_Ash Brown EX_30P,P3406A-08.00ASB,O2O2 D_Ash Brown EX,390,202602020001.0,,국내
2026-03-08,S617-08.00,Clalen O2O2 D_Ash Brown EX_30P,P3406A-08.00ASB,O2O2 D_Ash Brown EX,990,202602020001.0,,국내
2026-03-08,S619-00.00,Clalen O2O2 D_Ash Gray EX_30P,P3407A-00.00ASG,O2O2 D_Ash Gray EX,"1,560",202602020001.0,,국내
2026-03-08,S619-00.00,Clalen O2O2 D_Ash Gray EX_30P,P3407A-00.00ASG,O2O2 D_Ash Gray EX,"1,620",202602020001.0,,국내
2026-03-08,S619-00.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-00.50ASG,O2O2 D_Ash Gray EX,"1,020",202602020001.0,,국내
2026-03-08,S619-00.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-00.50ASG,O2O2 D_Ash Gray EX,930,202602020001.0,,국내
2026-03-08,S619-01.00,Clalen O2O2 D_Ash Gray EX_30P,P3407A-01.00ASG,O2O2 D_Ash Gray EX,810,202602020001.0,,국내
2026-03-08,S619-01.00,Clalen O2O2 D_Ash Gray EX_30P,P3407A-01.00ASG,O2O2 D_Ash Gray EX,"1,890",202602020001.0,,국내
2026-03-08,S619-01.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-01.50ASG,O2O2 D_Ash Gray EX,"1,830",202602020001.0,,국내
2026-03-08,S619-01.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-01.50ASG,O2O2 D_Ash Gray EX,"1,050",202602020001.0,,국내
2026-03-08,S619-02.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-02.50ASG,O2O2 D_Ash Gray EX,"1,260",202602020001.0,,국내
2026-03-08,S619-03.75,Clalen O2O2 D_Ash Gray EX_30P,P3407A-03.75ASG,O2O2 D_Ash Gray EX,840,202602020001.0,,국내
2026-03-08,S619-03.75,Clalen O2O2 D_Ash Gray EX_30P,P3407A-03.75ASG,O2O2 D_Ash Gray EX,420,202602020001.0,,국내
2026-03-08,S619-04.25,Clalen O2O2 D_Ash Gray EX_30P,P3407A-04.25ASG,O2O2 D_Ash Gray EX,630,202602020001.0,,국내
2026-03-08,S619-06.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-06.50ASG,O2O2 D_Ash Gray EX,870,202602020001.0,,국내
2026-03-08,S619-07.50,Clalen O2O2 D_Ash Gray EX_30P,P3407A-07.50ASG,O2O2 D_Ash Gray EX,660,202602020001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,710",202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,620",202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,710",202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,900,202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-01.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,530",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,530",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,530",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,620",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,800",202601270001.0,,국내
2026-03-08,S181-01.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.50SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,180,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,170",202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,710",202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,620",202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,900,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,530",202601270001.0,,국내
2026-03-08,S181-01.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-01.75SPC,O2O2 D_Sepia Choco EX,"1,620",202601270001.0,,국내
2026-03-08,S181-02.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.00SPC,O2O2 D_Sepia Choco EX,810,202601270001.0,,국내
2026-03-08,S181-02.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,720,202601270001.0,,국내
2026-03-08,S181-02.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,170",202601270001.0,,국내
2026-03-08,S181-02.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,170",202601270001.0,,국내
2026-03-08,S181-02.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,710",202601270001.0,,국내
2026-03-08,S181-02.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.25SPC,O2O2 D_Sepia Choco EX,"1,710",202601270001.0,,국내
2026-03-08,S181-02.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.50SPC,O2O2 D_Sepia Choco EX,"1,080",202601270001.0,,국내
2026-03-08,S181-02.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.50SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-02.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.50SPC,O2O2 D_Sepia Choco EX,360,202601270001.0,,국내
2026-03-08,S181-02.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.75SPC,O2O2 D_Sepia Choco EX,270,202601270001.0,,국내
2026-03-08,S181-02.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-02.75SPC,O2O2 D_Sepia Choco EX,720,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,90,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,360,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,540,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,360,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,900,202601270001.0,,국내
2026-03-08,S181-03.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,"1,260",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,260",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,170",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,080",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,990,202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,810,202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,530",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,"1,710",202601270001.0,,국내
2026-03-08,S181-03.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.25SPC,O2O2 D_Sepia Choco EX,540,202601270001.0,,국내
2026-03-08,S181-03.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.50SPC,O2O2 D_Sepia Choco EX,"1,260",202601270001.0,,국내
2026-03-08,S181-03.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-03.75SPC,O2O2 D_Sepia Choco EX,360,202601270001.0,,국내
2026-03-08,S181-04.25,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,720,202601270001.0,,국내
2026-03-08,S181-04.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-04.50SPC,O2O2 D_Sepia Choco EX,"1,800",202601270001.0,,국내
2026-03-08,S181-04.75,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-04.75SPC,O2O2 D_Sepia Choco EX,900,202601270001.0,,국내
2026-03-08,S181-05.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,530",202601270001.0,,국내
2026-03-08,S181-05.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,350",202601270001.0,,국내
2026-03-08,S181-05.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,080",202601270001.0,,국내
2026-03-08,S181-06.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-06.50SPC,O2O2 D_Sepia Choco EX,900,202601270001.0,,국내
2026-03-08,S181-07.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-07.00SPC,O2O2 D_Sepia Choco EX,"1,260",202601270001.0,,국내
2026-03-08,S181-08.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,360,202601270001.0,,국내
2026-03-08,S181-08.00,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-08.00SPC,O2O2 D_Sepia Choco EX,270,202601270001.0,,국내
2026-03-08,S181-09.50,Clalen O2O2 D_Sepia Choco EX_90P,P3405A-09.50SPC,O2O2 D_Sepia Choco EX,270,202601270001.0,,국내
