일자,연,월,공정코드,실적_양품,실적_샘플제외,생산수량,불량수량,샘플수량,실제근무,실적
2025-05-11,2025,5,[80],24825.0,29405.0,24700.0,1936.0,2615.0,True,24825.0
2025-05-12,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-12,2025,5,[20],23717.0,23717.0,22354.0,31904.0,0.0,True,23717.0
2025-05-12,2025,5,[45],910.0,910.0,1114.0,682.0,0.0,True,910.0
2025-05-12,2025,5,[55],22752.0,27680.0,19360.0,12690.0,2485.0,True,22752.0
2025-05-12,2025,5,[80],18537.0,19805.0,16221.0,2450.0,2065.0,True,18537.0
2025-05-13,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-13,2025,5,[20],23165.0,23165.0,26575.0,28834.0,0.0,True,23165.0
2025-05-13,2025,5,[45],6060.0,6060.0,6114.0,879.0,0.0,True,6060.0
2025-05-13,2025,5,[55],9351.0,9595.0,6090.0,10594.0,1295.0,True,9351.0
2025-05-13,2025,5,[80],20467.0,23700.0,17077.0,1048.0,1765.0,True,20467.0
2025-05-14,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-14,2025,5,[20],28351.0,28351.0,23747.0,48397.0,0.0,True,28351.0
2025-05-14,2025,5,[45],2100.0,2100.0,2112.0,748.0,0.0,True,2100.0
2025-05-14,2025,5,[55],8120.0,8120.0,7070.0,11005.0,1520.0,True,8120.0
2025-05-14,2025,5,[80],7425.0,7425.0,5655.0,720.0,1030.0,True,7425.0
2025-05-15,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-15,2025,5,[20],18556.0,18556.0,24479.0,21974.0,0.0,True,18556.0
2025-05-15,2025,5,[45],17965.0,17965.0,18145.0,645.0,0.0,True,17965.0
2025-05-15,2025,5,[55],9290.0,9290.0,9025.0,10000.0,1425.0,True,9290.0
2025-05-15,2025,5,[80],9425.0,9425.0,8760.0,650.0,1470.0,True,9425.0
2025-05-16,2025,5,[10],8781.0,8781.0,8781.0,0.0,0.0,True,8781.0
2025-05-16,2025,5,[20],23240.0,23240.0,24963.0,42480.0,0.0,True,23240.0
2025-05-16,2025,5,[45],3225.0,3225.0,4113.0,2809.0,0.0,True,3225.0
2025-05-16,2025,5,[55],5845.0,5845.0,5340.0,9650.0,1440.0,True,5845.0
2025-05-16,2025,5,[80],5400.0,5400.0,6450.0,2345.0,1195.0,True,5400.0
2025-05-17,2025,5,[10],3903.0,3903.0,5021.0,1118.0,0.0,True,3903.0
2025-05-17,2025,5,[20],33935.0,33935.0,31919.0,46658.0,0.0,True,33935.0
2025-05-17,2025,5,[45],7495.0,7495.0,6246.0,2750.0,0.0,True,7495.0
2025-05-17,2025,5,[55],8685.0,8685.0,5210.0,9260.0,1095.0,True,8685.0
2025-05-17,2025,5,[80],7130.0,7130.0,7340.0,1800.0,1155.0,True,7130.0
2025-05-18,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-18,2025,5,[20],24933.0,24933.0,26018.0,31571.0,0.0,True,24933.0
2025-05-18,2025,5,[45],16630.0,16630.0,16438.0,3951.0,0.0,True,16630.0
2025-05-18,2025,5,[55],15700.0,15700.0,16465.0,9175.0,1215.0,True,15700.0
2025-05-18,2025,5,[80],16050.0,16050.0,15535.0,170.0,1200.0,True,16050.0
2025-05-19,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-19,2025,5,[20],19782.0,19782.0,24086.0,34727.0,0.0,True,19782.0
2025-05-19,2025,5,[45],5345.0,5345.0,4789.0,3047.0,0.0,True,5345.0
2025-05-19,2025,5,[55],12925.0,12925.0,11060.0,14850.0,1160.0,True,12925.0
2025-05-19,2025,5,[80],12585.0,12585.0,13170.0,430.0,1155.0,True,12585.0
2025-05-20,2025,5,[10],1937.0,1937.0,1937.0,0.0,0.0,True,1937.0
2025-05-20,2025,5,[20],18896.0,18896.0,22894.0,44462.0,0.0,True,18896.0
2025-05-20,2025,5,[45],835.0,835.0,835.0,789.0,0.0,True,835.0
2025-05-20,2025,5,[55],18405.0,18405.0,11000.0,20025.0,1600.0,True,18405.0
2025-05-20,2025,5,[80],15690.0,15690.0,17040.0,1240.0,1485.0,True,15690.0
2025-05-21,2025,5,[10],7679.0,7679.0,7679.0,0.0,0.0,True,7679.0
2025-05-21,2025,5,[20],25793.0,25793.0,27485.0,42549.0,0.0,True,25793.0
2025-05-21,2025,5,[45],6550.0,6550.0,6307.0,1796.0,0.0,True,6550.0
2025-05-21,2025,5,[55],8160.0,8160.0,5820.0,14478.0,2310.0,True,8160.0
2025-05-21,2025,5,[80],10090.0,10090.0,8410.0,1230.0,1570.0,True,10090.0
2025-05-22,2025,5,[10],973.0,973.0,1896.0,923.0,0.0,True,973.0
2025-05-22,2025,5,[20],28882.0,28882.0,31392.0,37177.0,0.0,True,28882.0
2025-05-22,2025,5,[45],3930.0,3930.0,3972.0,431.0,0.0,True,3930.0
2025-05-22,2025,5,[55],6967.0,7440.0,0.0,13756.0,1800.0,True,6967.0
2025-05-22,2025,5,[80],7720.0,8745.0,6925.0,1028.0,1245.0,True,7720.0
2025-05-23,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-23,2025,5,[20],21344.0,21344.0,25410.0,30535.0,0.0,True,21344.0
2025-05-23,2025,5,[45],30275.0,30275.0,28697.0,1482.0,0.0,True,30275.0
2025-05-23,2025,5,[55],16868.0,18150.0,13755.0,10358.0,1600.0,True,16868.0
2025-05-23,2025,5,[80],14828.0,14985.0,15338.0,270.0,1315.0,True,14828.0
2025-05-24,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-24,2025,5,[20],15706.0,15706.0,11675.0,32354.0,0.0,True,15706.0
2025-05-24,2025,5,[45],16290.0,16290.0,14443.0,914.0,0.0,True,16290.0
2025-05-24,2025,5,[55],31812.0,33880.0,25790.0,12898.0,2380.0,True,31812.0
2025-05-24,2025,5,[80],31066.0,33830.0,28841.0,378.0,2080.0,True,31066.0
2025-05-25,2025,5,[10],1878.0,1878.0,1878.0,0.0,0.0,True,1878.0
2025-05-25,2025,5,[20],24431.0,24431.0,22507.0,42337.0,0.0,True,24431.0
2025-05-25,2025,5,[45],9530.0,9530.0,8660.0,867.0,0.0,True,9530.0
2025-05-25,2025,5,[55],14764.0,17545.0,11770.0,19161.0,1825.0,True,14764.0
2025-05-25,2025,5,[80],18259.0,21300.0,18824.0,604.0,2190.0,True,18259.0
2025-05-26,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-26,2025,5,[20],23044.0,23044.0,26498.0,40309.0,0.0,True,23044.0
2025-05-26,2025,5,[45],17835.0,17835.0,17042.0,1073.0,0.0,True,17835.0
2025-05-26,2025,5,[55],11025.0,12070.0,6270.0,14392.0,1630.0,True,11025.0
2025-05-26,2025,5,[80],15338.0,18090.0,10673.0,1139.0,1580.0,True,15338.0
2025-05-27,2025,5,[10],1555.0,1555.0,2460.0,905.0,0.0,True,1555.0
2025-05-27,2025,5,[20],23244.0,23244.0,23936.0,50013.0,0.0,True,23244.0
2025-05-27,2025,5,[45],11385.0,11385.0,11821.0,1171.0,0.0,True,11385.0
2025-05-27,2025,5,[55],28505.0,31195.0,22070.0,16056.0,2340.0,True,28505.0
2025-05-27,2025,5,[80],34273.0,35795.0,30290.0,1307.0,2425.0,True,34273.0
2025-05-28,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-28,2025,5,[20],26424.0,26424.0,23465.0,29480.0,0.0,True,26424.0
2025-05-28,2025,5,[45],11925.0,11925.0,12073.0,774.0,0.0,True,11925.0
2025-05-28,2025,5,[55],21265.0,22590.0,13340.0,18276.0,2140.0,True,21265.0
2025-05-28,2025,5,[80],21510.0,21125.0,20465.0,3878.0,2175.0,True,21510.0
2025-05-29,2025,5,[10],0.0,0.0,1388.0,1388.0,0.0,True,0.0
2025-05-29,2025,5,[20],19363.0,19363.0,22435.0,45996.0,0.0,True,19363.0
2025-05-29,2025,5,[45],7705.0,7705.0,7743.0,627.0,0.0,True,7705.0
2025-05-29,2025,5,[55],13809.0,13580.0,11250.0,12553.0,2240.0,True,13809.0
2025-05-29,2025,5,[80],15479.0,16920.0,13084.0,1077.0,2090.0,True,15479.0
2025-05-30,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-30,2025,5,[20],27447.0,27447.0,22425.0,40627.0,0.0,True,27447.0
2025-05-30,2025,5,[45],4010.0,4010.0,4048.0,964.0,0.0,True,4010.0
2025-05-30,2025,5,[55],11940.0,11940.0,7620.0,9140.0,1690.0,True,11940.0
2025-05-30,2025,5,[80],14055.0,14055.0,13465.0,1075.0,1685.0,True,14055.0
2025-05-31,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-31,2025,5,[20],23742.0,23742.0,22829.0,43607.0,0.0,True,23742.0
2025-05-31,2025,5,[45],15040.0,15040.0,15168.0,969.0,0.0,True,15040.0
2025-05-31,2025,5,[55],10785.0,10785.0,7740.0,17010.0,2275.0,True,10785.0
2025-05-31,2025,5,[80],14505.0,14505.0,9955.0,1505.0,2305.0,True,14505.0
2025-06-01,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-01,2025,6,[20],23686.0,23686.0,21636.0,53536.0,0.0,True,23686.0
2025-06-01,2025,6,[45],12495.0,12495.0,12594.0,699.0,0.0,True,12495.0
2025-06-01,2025,6,[55],14240.0,14240.0,9350.0,18745.0,1820.0,True,14240.0
2025-06-01,2025,6,[80],15055.0,15055.0,12560.0,2025.0,1785.0,True,15055.0
2025-06-02,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-02,2025,6,[20],19244.0,19244.0,14658.0,65386.0,0.0,True,19244.0
2025-06-02,2025,6,[45],12995.0,12995.0,13273.0,494.0,200.0,True,12995.0
2025-06-02,2025,6,[55],23150.0,23150.0,15050.0,16050.0,1955.0,True,23150.0
2025-06-02,2025,6,[80],23135.0,23135.0,23120.0,1155.0,2395.0,True,23135.0
2025-06-03,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-03,2025,6,[20],22872.0,22872.0,21739.0,47686.0,0.0,True,22872.0
2025-06-03,2025,6,[45],6910.0,6910.0,6929.0,535.0,0.0,True,6910.0
2025-06-03,2025,6,[55],22860.0,22860.0,13205.0,17480.0,2310.0,True,22860.0
2025-06-03,2025,6,[80],20845.0,20845.0,19635.0,1645.0,2760.0,True,20845.0
2025-06-04,2025,6,[10],976.0,976.0,976.0,0.0,0.0,True,976.0
2025-06-04,2025,6,[20],21890.0,21890.0,23218.0,47073.0,0.0,True,21890.0
2025-06-04,2025,6,[45],6610.0,6610.0,5648.0,770.0,0.0,True,6610.0
2025-06-04,2025,6,[55],7840.0,7840.0,3670.0,13105.0,1725.0,True,7840.0
2025-06-04,2025,6,[80],11210.0,11210.0,10775.0,1550.0,2045.0,True,11210.0
2025-06-05,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-05,2025,6,[20],19488.0,19488.0,23342.0,36630.0,0.0,True,19488.0
2025-06-05,2025,6,[45],6880.0,6880.0,6935.0,652.0,0.0,True,6880.0
2025-06-05,2025,6,[55],14072.0,14010.0,8960.0,17233.0,2180.0,True,14072.0
2025-06-05,2025,6,[80],12602.0,12420.0,11987.0,740.0,1925.0,True,12602.0
2025-06-06,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-06,2025,6,[20],26034.0,26034.0,21804.0,79331.0,0.0,True,26034.0
2025-06-06,2025,6,[45],3860.0,3860.0,3914.0,1028.0,0.0,True,3860.0
2025-06-06,2025,6,[55],13765.0,13765.0,3425.0,16757.0,1170.0,True,13765.0
2025-06-06,2025,6,[80],15850.0,15850.0,14455.0,1555.0,1345.0,True,15850.0
2025-06-07,2025,6,[10],0.0,0.0,970.0,970.0,0.0,True,0.0
2025-06-07,2025,6,[20],23281.0,23281.0,23054.0,63567.0,0.0,True,23281.0
2025-06-07,2025,6,[45],8195.0,8195.0,8248.0,581.0,0.0,True,8195.0
2025-06-07,2025,6,[55],12205.0,12205.0,5570.0,15745.0,1355.0,True,12205.0
2025-06-07,2025,6,[80],12700.0,12700.0,10555.0,1470.0,1165.0,True,12700.0
2025-06-08,2025,6,[10],0.0,0.0,379.0,379.0,0.0,True,0.0
2025-06-08,2025,6,[20],20234.0,20234.0,22501.0,22444.0,0.0,True,20234.0
2025-06-08,2025,6,[45],7630.0,7630.0,7663.0,489.0,0.0,True,7630.0
2025-06-08,2025,6,[55],14370.0,14370.0,7800.0,17265.0,1585.0,True,14370.0
2025-06-08,2025,6,[80],14470.0,14470.0,15050.0,3175.0,1425.0,True,14470.0
2025-06-09,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-09,2025,6,[20],22281.0,22281.0,23506.0,58216.0,0.0,True,22281.0
2025-06-09,2025,6,[45],6120.0,6120.0,5413.0,1348.0,0.0,True,6120.0
2025-06-09,2025,6,[55],8440.0,8440.0,4100.0,18850.0,1880.0,True,8440.0
2025-06-09,2025,6,[80],8265.0,8265.0,6855.0,3850.0,1860.0,True,8265.0
2025-06-10,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-10,2025,6,[20],22094.0,22094.0,15086.0,55076.0,0.0,True,22094.0
2025-06-10,2025,6,[45],1773.0,1773.0,952.0,1329.0,0.0,True,1773.0
2025-06-10,2025,6,[55],22342.0,22342.0,13098.0,19871.0,1700.0,True,22342.0
2025-06-10,2025,6,[80],22080.0,22080.0,21362.0,3035.0,1852.0,True,22080.0
2025-06-11,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-11,2025,6,[20],26446.0,26446.0,10125.0,65542.0,0.0,True,26446.0
2025-06-11,2025,6,[45],3875.0,3875.0,3880.0,570.0,0.0,True,3875.0
2025-06-11,2025,6,[55],5945.0,5945.0,830.0,9360.0,1070.0,True,5945.0
2025-06-11,2025,6,[80],8435.0,8435.0,7745.0,455.0,755.0,True,8435.0
2025-06-12,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-12,2025,6,[20],17072.0,17072.0,1612.0,57740.0,0.0,True,17072.0
2025-06-12,2025,6,[45],15435.0,15435.0,15510.0,339.0,0.0,True,15435.0
2025-06-12,2025,6,[55],12920.0,12920.0,5200.0,13085.0,1030.0,True,12920.0
2025-06-12,2025,6,[80],13780.0,13780.0,14205.0,6640.0,1720.0,True,13780.0
2025-06-13,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-13,2025,6,[20],13661.0,13661.0,2260.0,44902.0,0.0,True,13661.0
2025-06-13,2025,6,[45],6975.0,6975.0,7030.0,532.0,0.0,True,6975.0
2025-06-13,2025,6,[55],15780.0,15780.0,7770.0,17465.0,1240.0,True,15780.0
2025-06-13,2025,6,[80],10070.0,10070.0,11255.0,2740.0,1020.0,True,10070.0
2025-06-14,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-14,2025,6,[20],19717.0,19717.0,8086.0,68665.0,0.0,True,19717.0
2025-06-14,2025,6,[45],6560.0,6560.0,6590.0,626.0,0.0,True,6560.0
2025-06-14,2025,6,[55],24055.0,24055.0,18065.0,20910.0,2125.0,True,24055.0
2025-06-14,2025,6,[80],28210.0,28210.0,22500.0,2170.0,2160.0,True,28210.0
2025-06-15,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-15,2025,6,[20],21432.0,21432.0,11531.0,45359.0,0.0,True,21432.0
2025-06-15,2025,6,[45],990.0,990.0,0.0,283.0,0.0,True,990.0
2025-06-15,2025,6,[55],10265.0,10265.0,7875.0,13713.0,1412.0,True,10265.0
2025-06-15,2025,6,[80],12190.0,12190.0,9225.0,2115.0,1240.0,True,12190.0
2025-06-16,2025,6,[10],3200.0,3200.0,5120.0,1920.0,0.0,True,3200.0
2025-06-16,2025,6,[20],15034.0,15034.0,7808.0,46715.0,0.0,True,15034.0
2025-06-16,2025,6,[45],9340.0,9340.0,9404.0,487.0,0.0,True,9340.0
2025-06-16,2025,6,[55],7906.0,7906.0,0.0,9224.0,1170.0,True,7906.0
2025-06-16,2025,6,[80],16075.0,16075.0,9485.0,3775.0,1080.0,True,16075.0
2025-06-17,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-17,2025,6,[20],20345.0,20345.0,8164.0,45711.0,0.0,True,20345.0
2025-06-17,2025,6,[45],10220.0,10220.0,10294.0,257.0,0.0,True,10220.0
2025-06-17,2025,6,[55],21930.0,21930.0,15035.0,19940.0,1700.0,True,21930.0
2025-06-17,2025,6,[80],18360.0,18360.0,15385.0,3831.0,1590.0,True,18360.0
2025-06-18,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-18,2025,6,[20],17132.0,17132.0,9457.0,33753.0,0.0,True,17132.0
2025-06-18,2025,6,[45],11705.0,11705.0,13426.0,1957.0,0.0,True,11705.0
2025-06-18,2025,6,[55],9818.0,9818.0,6425.0,10193.0,1425.0,True,9818.0
2025-06-18,2025,6,[80],15145.0,15145.0,14275.0,1590.0,1285.0,True,15145.0
2025-06-19,2025,6,[10],0.0,0.0,717.0,717.0,0.0,True,0.0
2025-06-19,2025,6,[20],19771.0,19771.0,17725.0,52525.0,0.0,True,19771.0
2025-06-19,2025,6,[45],8400.0,8400.0,8458.0,474.0,0.0,True,8400.0
2025-06-19,2025,6,[55],19446.0,18370.0,15535.0,9351.0,1330.0,True,19446.0
2025-06-19,2025,6,[80],21877.0,20746.0,22323.0,1261.0,1355.0,True,21877.0
2025-06-20,2025,6,[10],10208.0,10208.0,13440.0,3232.0,0.0,True,10208.0
2025-06-20,2025,6,[20],33196.0,33196.0,27101.0,53937.0,0.0,True,33196.0
2025-06-20,2025,6,[45],12620.0,12620.0,12797.0,425.0,0.0,True,12620.0
2025-06-20,2025,6,[55],8940.0,8865.0,2745.0,13300.0,1305.0,True,8940.0
2025-06-20,2025,6,[80],10471.0,10351.0,9866.0,330.0,865.0,True,10471.0
2025-06-21,2025,6,[10],4950.0,4950.0,7920.0,2970.0,0.0,True,4950.0
2025-06-21,2025,6,[20],28735.0,28735.0,29053.0,68660.0,0.0,True,28735.0
2025-06-21,2025,6,[45],6145.0,6145.0,6192.0,85.0,0.0,True,6145.0
2025-06-21,2025,6,[55],32537.0,32121.0,23695.0,21328.0,1160.0,True,32537.0
2025-06-21,2025,6,[80],30113.0,29691.0,29402.0,514.0,1390.0,True,30113.0
2025-06-22,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-22,2025,6,[20],34625.0,34625.0,18936.0,68780.0,0.0,True,34625.0
2025-06-22,2025,6,[45],8815.0,8815.0,8926.0,407.0,0.0,True,8815.0
2025-06-22,2025,6,[55],6990.0,6990.0,1385.0,8725.0,570.0,True,6990.0
2025-06-22,2025,6,[80],10045.0,10045.0,9520.0,770.0,660.0,True,10045.0
2025-06-23,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-23,2025,6,[20],14652.0,14652.0,12771.0,59711.0,0.0,True,14652.0
2025-06-23,2025,6,[45],11950.0,11950.0,12295.0,676.0,0.0,True,11950.0
2025-06-23,2025,6,[55],15846.0,15340.0,10845.0,8473.0,1060.0,True,15846.0
2025-06-23,2025,6,[80],13281.0,13765.0,13756.0,216.0,965.0,True,13281.0
2025-06-24,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-24,2025,6,[20],6451.0,6451.0,0.0,29030.0,0.0,True,6451.0
2025-06-24,2025,6,[45],11775.0,11775.0,11867.0,684.0,0.0,True,11775.0
2025-06-24,2025,6,[55],22750.0,22550.0,12770.0,19163.0,1545.0,True,22750.0
2025-06-24,2025,6,[80],21805.0,21605.0,21760.0,990.0,1570.0,True,21805.0
2025-06-25,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-25,2025,6,[20],734.0,734.0,0.0,24405.0,0.0,True,734.0
2025-06-25,2025,6,[45],11400.0,11400.0,11476.0,1303.0,0.0,True,11400.0
2025-06-25,2025,6,[55],20630.0,20965.0,17525.0,15252.0,1280.0,True,20630.0
2025-06-25,2025,6,[80],21825.0,22140.0,21620.0,400.0,1365.0,True,21825.0
2025-06-26,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-26,2025,6,[20],4164.0,4164.0,0.0,34595.0,0.0,True,4164.0
2025-06-26,2025,6,[45],2575.0,2575.0,2598.0,551.0,0.0,True,2575.0
2025-06-26,2025,6,[55],15817.0,16685.0,8945.0,12832.0,1330.0,True,15817.0
2025-06-26,2025,6,[80],15414.0,15210.0,13962.0,800.0,1445.0,True,15414.0
2025-06-27,2025,6,[10],0.0,0.0,794.0,794.0,0.0,True,0.0
2025-06-27,2025,6,[20],3857.0,3857.0,2261.0,36971.0,0.0,True,3857.0
2025-06-27,2025,6,[45],5780.0,5780.0,5813.0,529.0,0.0,True,5780.0
2025-06-27,2025,6,[55],3865.0,3865.0,715.0,14015.0,1280.0,True,3865.0
2025-06-27,2025,6,[80],5145.0,5145.0,5310.0,400.0,1220.0,True,5145.0
2025-06-28,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-28,2025,6,[20],1731.0,1731.0,2279.0,13601.0,0.0,True,1731.0
2025-06-28,2025,6,[45],15805.0,15805.0,15992.0,694.0,0.0,True,15805.0
2025-06-28,2025,6,[55],7710.0,7710.0,4105.0,9955.0,1320.0,True,7710.0
2025-06-28,2025,6,[80],9375.0,9375.0,6890.0,695.0,2700.0,True,9375.0
2025-06-29,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-29,2025,6,[20],0.0,0.0,0.0,13269.0,0.0,False,0.0
2025-06-29,2025,6,[45],12795.0,12795.0,12893.0,685.0,0.0,True,12795.0
2025-06-29,2025,6,[55],24185.0,24185.0,16325.0,23585.0,2165.0,True,24185.0
2025-06-29,2025,6,[80],20635.0,20635.0,20430.0,1350.0,1975.0,True,20635.0
2025-06-30,2025,6,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-06-30,2025,6,[20],8037.0,8037.0,0.0,39364.0,0.0,True,8037.0
2025-06-30,2025,6,[45],3260.0,3260.0,3280.0,619.0,0.0,True,3260.0
2025-06-30,2025,6,[55],11615.0,11615.0,7990.0,14758.0,1820.0,True,11615.0
2025-06-30,2025,6,[80],13300.0,13300.0,12770.0,1122.0,1600.0,True,13300.0
2025-07-01,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-01,2025,7,[20],13500.0,13500.0,8530.0,23275.0,0.0,True,13500.0
2025-07-01,2025,7,[45],6690.0,6690.0,5960.0,1315.0,0.0,True,6690.0
2025-07-01,2025,7,[55],5925.0,5925.0,4750.0,15850.0,1520.0,True,5925.0
2025-07-01,2025,7,[80],9720.0,9720.0,7605.0,1410.0,1465.0,True,9720.0
2025-07-02,2025,7,[10],5916.0,5916.0,7888.0,1972.0,0.0,True,5916.0
2025-07-02,2025,7,[20],5357.0,5357.0,568.0,46303.0,0.0,True,5357.0
2025-07-02,2025,7,[45],5815.0,5815.0,4858.0,552.0,0.0,True,5815.0
2025-07-02,2025,7,[55],6181.0,6070.0,2870.0,10754.0,1935.0,True,6181.0
2025-07-02,2025,7,[80],7436.0,7325.0,5291.0,3125.0,1145.0,True,7436.0
2025-07-03,2025,7,[10],22033.0,22033.0,28639.0,6606.0,0.0,True,22033.0
2025-07-03,2025,7,[20],742.0,742.0,0.0,7077.0,0.0,True,742.0
2025-07-03,2025,7,[45],6340.0,6340.0,6377.0,428.0,0.0,True,6340.0
2025-07-03,2025,7,[55],9235.0,9125.0,5945.0,10785.0,1340.0,True,9235.0
2025-07-03,2025,7,[80],8170.0,8060.0,8520.0,2135.0,1420.0,True,8170.0
2025-07-04,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-04,2025,7,[20],16938.0,16938.0,15135.0,26827.0,0.0,True,16938.0
2025-07-04,2025,7,[45],3710.0,3710.0,3744.0,608.0,0.0,True,3710.0
2025-07-04,2025,7,[55],20500.0,20500.0,14545.0,13760.0,1955.0,True,20500.0
2025-07-04,2025,7,[80],20695.0,20695.0,19290.0,995.0,2045.0,True,20695.0
2025-07-05,2025,7,[10],2420.0,2420.0,3872.0,1452.0,0.0,True,2420.0
2025-07-05,2025,7,[20],14143.0,14143.0,6784.0,29910.0,0.0,True,14143.0
2025-07-05,2025,7,[45],10355.0,10355.0,10462.0,1036.0,0.0,True,10355.0
2025-07-05,2025,7,[55],3339.0,2970.0,3440.0,6121.0,1030.0,True,3339.0
2025-07-05,2025,7,[80],5303.0,5090.0,3560.0,997.0,1040.0,True,5303.0
2025-07-06,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-06,2025,7,[20],9388.0,9388.0,7464.0,14260.0,0.0,True,9388.0
2025-07-06,2025,7,[45],6220.0,6220.0,6268.0,532.0,0.0,True,6220.0
2025-07-06,2025,7,[55],12917.0,12465.0,9485.0,11523.0,1325.0,True,12917.0
2025-07-06,2025,7,[80],14189.0,13565.0,13101.0,4212.0,1350.0,True,14189.0
2025-07-07,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-07,2025,7,[20],5205.0,5205.0,0.0,24026.0,0.0,True,5205.0
2025-07-07,2025,7,[45],13535.0,13535.0,17061.0,388.0,3413.0,True,13535.0
2025-07-07,2025,7,[55],6210.0,6115.0,2200.0,13708.0,1615.0,True,6210.0
2025-07-07,2025,7,[80],4039.0,3940.0,4215.0,1791.0,1205.0,True,4039.0
2025-07-08,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-08,2025,7,[20],6819.0,6819.0,7013.0,14486.0,0.0,True,6819.0
2025-07-08,2025,7,[45],17645.0,17645.0,17769.0,1154.0,0.0,True,17645.0
2025-07-08,2025,7,[55],17870.0,17870.0,17080.0,23653.0,2320.0,True,17870.0
2025-07-08,2025,7,[80],17880.0,17880.0,18865.0,3340.0,1975.0,True,17880.0
2025-07-09,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-09,2025,7,[20],3197.0,3197.0,0.0,25401.0,0.0,True,3197.0
2025-07-09,2025,7,[45],14590.0,14590.0,14695.0,644.0,0.0,True,14590.0
2025-07-09,2025,7,[55],9950.0,9885.0,9435.0,16495.0,1545.0,True,9950.0
2025-07-09,2025,7,[80],11760.0,11695.0,11500.0,2115.0,1560.0,True,11760.0
2025-07-10,2025,7,[10],5940.0,5940.0,7920.0,1980.0,0.0,True,5940.0
2025-07-10,2025,7,[20],4949.0,4949.0,8410.0,12458.0,0.0,True,4949.0
2025-07-10,2025,7,[45],17815.0,17815.0,18001.0,775.0,0.0,True,17815.0
2025-07-10,2025,7,[55],24065.0,24065.0,27170.0,13417.0,1505.0,True,24065.0
2025-07-10,2025,7,[80],21035.0,21035.0,22865.0,2723.0,1775.0,True,21035.0
2025-07-11,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-11,2025,7,[20],5878.0,5878.0,6529.0,8425.0,0.0,True,5878.0
2025-07-11,2025,7,[45],8835.0,8835.0,7878.0,1253.0,0.0,True,8835.0
2025-07-11,2025,7,[55],15448.0,16325.0,4865.0,12648.0,1590.0,True,15448.0
2025-07-11,2025,7,[80],14806.0,15695.0,13274.0,995.0,1310.0,True,14806.0
2025-07-12,2025,7,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-07-12,2025,7,[20],7859.0,7859.0,1703.0,20916.0,0.0,True,7859.0
